Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
3619,10/4/2021,15:35:13,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3620,10/4/2021,15:35:14,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3621,10/4/2021,15:35:15,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3622,10/4/2021,15:35:16,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3623,10/4/2021,15:35:17,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3624,10/4/2021,15:35:18,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3625,10/4/2021,15:35:19,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3626,10/4/2021,15:35:20,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3627,10/4/2021,15:35:21,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3628,10/4/2021,15:35:22,16.5,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3629,10/4/2021,15:35:23,16.5,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3630,10/4/2021,15:35:24,16.5,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3631,10/4/2021,15:35:25,16.5,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3632,10/4/2021,15:35:26,16.5,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3633,10/4/2021,15:35:27,16.5,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3634,10/4/2021,15:35:28,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3635,10/4/2021,15:35:29,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3636,10/4/2021,15:35:30,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3637,10/4/2021,15:35:31,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3638,10/4/2021,15:35:32,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3639,10/4/2021,15:35:33,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3640,10/4/2021,15:35:34,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3641,10/4/2021,15:35:35,16.4,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3642,10/4/2021,15:35:36,16.3,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3643,10/4/2021,15:35:37,16.3,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3644,10/4/2021,15:35:38,16.3,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3645,10/4/2021,15:35:39,16.3,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3646,10/4/2021,15:35:40,16.3,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3647,10/4/2021,15:35:41,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3648,10/4/2021,15:35:42,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3649,10/4/2021,15:35:43,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3650,10/4/2021,15:35:44,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3651,10/4/2021,15:35:45,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3652,10/4/2021,15:35:46,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3653,10/4/2021,15:35:47,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3654,10/4/2021,15:35:48,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3655,10/4/2021,15:35:49,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3656,10/4/2021,15:35:50,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3657,10/4/2021,15:35:51,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3658,10/4/2021,15:35:52,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3659,10/4/2021,15:35:53,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3660,10/4/2021,15:35:54,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3661,10/4/2021,15:35:55,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3662,10/4/2021,15:35:56,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3663,10/4/2021,15:35:57,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3664,10/4/2021,15:35:58,16.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3665,10/4/2021,15:35:59,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3666,10/4/2021,15:36:00,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3667,10/4/2021,15:36:01,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3668,10/4/2021,15:36:02,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3669,10/4/2021,15:36:03,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3670,10/4/2021,15:36:04,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3671,10/4/2021,15:36:05,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3672,10/4/2021,15:36:06,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3673,10/4/2021,15:36:07,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3674,10/4/2021,15:36:08,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3675,10/4/2021,15:36:09,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3676,10/4/2021,15:36:10,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3677,10/4/2021,15:36:11,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3678,10/4/2021,15:36:12,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3679,10/4/2021,15:36:13,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3680,10/4/2021,15:36:14,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3681,10/4/2021,15:36:15,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3682,10/4/2021,15:36:16,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3683,10/4/2021,15:36:17,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3684,10/4/2021,15:36:18,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3685,10/4/2021,15:36:19,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3686,10/4/2021,15:36:20,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3687,10/4/2021,15:36:21,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3688,10/4/2021,15:36:22,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3689,10/4/2021,15:36:23,16.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3690,10/4/2021,15:36:24,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3691,10/4/2021,15:36:25,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3692,10/4/2021,15:36:26,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3693,10/4/2021,15:36:27,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3694,10/4/2021,15:36:28,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3695,10/4/2021,15:36:29,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3696,10/4/2021,15:36:30,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3697,10/4/2021,15:36:31,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3698,10/4/2021,15:36:32,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3699,10/4/2021,15:36:33,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3700,10/4/2021,15:36:34,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3701,10/4/2021,15:36:35,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3702,10/4/2021,15:36:36,16.1,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3703,10/4/2021,15:36:37,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3704,10/4/2021,15:36:38,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3705,10/4/2021,15:36:39,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3706,10/4/2021,15:36:40,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3707,10/4/2021,15:36:41,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3708,10/4/2021,15:36:42,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3709,10/4/2021,15:36:43,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3710,10/4/2021,15:36:44,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3711,10/4/2021,15:36:45,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3712,10/4/2021,15:36:46,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3713,10/4/2021,15:36:47,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3714,10/4/2021,15:36:48,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3715,10/4/2021,15:36:49,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3716,10/4/2021,15:36:50,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3717,10/4/2021,15:36:51,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3718,10/4/2021,15:36:52,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3719,10/4/2021,15:36:53,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3720,10/4/2021,15:36:54,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3721,10/4/2021,15:36:55,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3722,10/4/2021,15:36:56,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3723,10/4/2021,15:36:57,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3724,10/4/2021,15:36:58,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3725,10/4/2021,15:36:59,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3726,10/4/2021,15:37:00,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3727,10/4/2021,15:37:01,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3728,10/4/2021,15:37:02,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3729,10/4/2021,15:37:03,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3730,10/4/2021,15:37:04,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3731,10/4/2021,15:37:05,16,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3732,10/4/2021,15:37:06,15.9,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3733,10/4/2021,15:37:07,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3734,10/4/2021,15:37:08,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3735,10/4/2021,15:37:09,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3736,10/4/2021,15:37:10,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3737,10/4/2021,15:37:11,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3738,10/4/2021,15:37:12,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3739,10/4/2021,15:37:13,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3740,10/4/2021,15:37:14,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3741,10/4/2021,15:37:15,15.9,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3742,10/4/2021,15:37:16,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3743,10/4/2021,15:37:17,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3744,10/4/2021,15:37:18,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3745,10/4/2021,15:37:19,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3746,10/4/2021,15:37:20,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3747,10/4/2021,15:37:21,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3748,10/4/2021,15:37:22,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3749,10/4/2021,15:37:23,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3750,10/4/2021,15:37:24,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3751,10/4/2021,15:37:25,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3752,10/4/2021,15:37:26,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3753,10/4/2021,15:37:27,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3754,10/4/2021,15:37:28,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3755,10/4/2021,15:37:29,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3756,10/4/2021,15:37:30,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3757,10/4/2021,15:37:31,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3758,10/4/2021,15:37:32,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3759,10/4/2021,15:37:33,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3760,10/4/2021,15:37:34,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3761,10/4/2021,15:37:35,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3762,10/4/2021,15:37:36,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3763,10/4/2021,15:37:37,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3764,10/4/2021,15:37:38,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3765,10/4/2021,15:37:39,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3766,10/4/2021,15:37:40,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3767,10/4/2021,15:37:41,15.8,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3768,10/4/2021,15:37:42,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3769,10/4/2021,15:37:43,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3770,10/4/2021,15:37:44,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3771,10/4/2021,15:37:45,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3772,10/4/2021,15:37:46,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3773,10/4/2021,15:37:47,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3774,10/4/2021,15:37:48,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3775,10/4/2021,15:37:49,15.7,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3776,10/4/2021,15:37:50,15.6,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3777,10/4/2021,15:37:51,15.6,T1 KTemp C,17.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3778,10/4/2021,15:37:52,15.6,T1 KTemp C,17.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3779,10/4/2021,15:37:53,15.6,T1 KTemp C,17.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3780,10/4/2021,15:37:54,15.6,T1 KTemp C,17.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3781,10/4/2021,15:37:55,15.6,T1 KTemp C,17.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3782,10/4/2021,15:37:56,15.6,T1 KTemp C,17.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3783,10/4/2021,15:37:57,15.6,T1 KTemp C,17.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3784,10/4/2021,15:37:58,15.6,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3785,10/4/2021,15:37:59,15.7,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3786,10/4/2021,15:38:00,15.7,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
3787,10/4/2021,15:55:06,15,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3788,10/4/2021,15:55:07,15,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3789,10/4/2021,15:55:08,15,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3790,10/4/2021,15:55:09,15,T1 KTemp C,18.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3791,10/4/2021,15:55:10,15,T1 KTemp C,18.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3792,10/4/2021,15:55:11,15,T1 KTemp C,18.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3793,10/4/2021,15:55:12,15,T1 KTemp C,18.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3794,10/4/2021,15:55:13,14.9,T1 KTemp C,18.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3795,10/4/2021,15:55:14,15,T1 KTemp C,18.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3796,10/4/2021,15:55:15,15,T1 KTemp C,18.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3797,10/4/2021,15:55:16,15,T1 KTemp C,18.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3798,10/4/2021,15:55:17,15,T1 KTemp C,18.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3799,10/4/2021,15:55:18,15,T1 KTemp C,18.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3800,10/4/2021,15:55:19,15.1,T1 KTemp C,18.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3801,10/4/2021,15:55:20,15.1,T1 KTemp C,18,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3802,10/4/2021,15:55:21,15.1,T1 KTemp C,18,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3803,10/4/2021,15:55:22,15.1,T1 KTemp C,18,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3804,10/4/2021,15:55:23,15.1,T1 KTemp C,17.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3805,10/4/2021,15:55:24,15.1,T1 KTemp C,17.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3806,10/4/2021,15:55:25,15.1,T1 KTemp C,17.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3807,10/4/2021,15:55:26,15.1,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3808,10/4/2021,15:55:27,15.1,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3809,10/4/2021,15:55:28,15.1,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3810,10/4/2021,15:55:29,15.1,T1 KTemp C,17.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3811,10/4/2021,15:55:30,15.1,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3812,10/4/2021,15:55:31,15.1,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3813,10/4/2021,15:55:32,15.1,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3814,10/4/2021,15:55:33,15.1,T1 KTemp C,17.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3815,10/4/2021,15:55:34,15.1,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3816,10/4/2021,15:55:35,15.1,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3817,10/4/2021,15:55:36,15.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3818,10/4/2021,15:55:37,15.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3819,10/4/2021,15:55:38,15.2,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3820,10/4/2021,15:55:39,15.3,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3821,10/4/2021,15:55:40,15.4,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3822,10/4/2021,15:55:41,15.5,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3823,10/4/2021,15:55:42,15.6,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3824,10/4/2021,15:55:43,15.8,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3825,10/4/2021,15:55:44,15.9,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3826,10/4/2021,15:55:45,15.9,T1 KTemp C,17.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3827,10/4/2021,15:55:46,16,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3828,10/4/2021,15:55:47,16.2,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3829,10/4/2021,15:55:48,16.3,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
3830,10/4/2021,15:55:49,16.5,T1 KTemp C,17.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
